study_ID,author_first,year,extracted,order,family,species,species_OTL,resistance,origin,setting,life_stage,sex,mass_g,lon,lat,trt_temp,exposed,strain,genotype,strain_name,dose_ZE_ml,Bd,time_post_days,bio_hier,trait,response,trait_unit,trait_value,notes,title,ref
40,DiRenzo,2014,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Lab,Lab,Adult,,,,,21.5,1,GPL,JEL274,JEL274,24000,16400000,31,Organism,Survival,,,Dead,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.2,-79.996117,8.51691,,,,,,,32.973671,,Organism,Body condition,Body condition,,0.040540541,,Thermoregulatory behaviour affects prevalence of chytrid fungal infection in a wild population of Panamanian golden frogs,https://royalsocietypublishing.org/doi/full/10.1098/rspb.2009.1656?casa_token=ppOlnn9R1j0AAAAA%3AgQYXxlGzVOScC-agj8SNX-hjJza8iXEr060mfiYaH0J7fjqmvO-XjlJPtj4-CczU81Hlk-58G4vKqg#d3e1516
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.5,,,,,,,,,37.04305267,,Organism,Body condition,Body condition,,0.050167224,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,2.1,,,,,,,,,32.65483525,,Organism,Body condition,Body condition,,0.065420561,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,2.2,,,,,,,,,35.876183,,Organism,Body condition,Body condition,,0.068535826,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,2.1,,,,,,,,,34.576262,,Organism,Body condition,Body condition,,0.068403909,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.3,,,,,,,,,24.71384267,,Organism,Body condition,Body condition,,0.04467354,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.3,,,,,,,,,29.4107146,,Organism,Body condition,Body condition,,0.046263345,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,2.3,,,,,,,,,35.409104,,Organism,Body condition,Body condition,,0.07120743,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.1,,,,,,,,,30.340112,,Organism,Body condition,Body condition,,0.039007092,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.5,,,,,,,,,39.70037575,,Organism,Body condition,Body condition,,0.048387097,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.5,,,,,,,,,32.735714,,Organism,Body condition,Body condition,,0.052816901,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,2.1,,,,,,,,,32.96122433,,Organism,Body condition,Body condition,,0.063253012,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,2,,,,,,,,,32.41605067,,Organism,Body condition,Body condition,,0.064516129,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,0.9,,,,,,,,,32.650026,,Organism,Body condition,Body condition,,0.038961039,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Female,4.5,,,,,,,,,33.7459022,,Organism,Body condition,Body condition,,0.1,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Female,1.3,,,,,,,,,37.96014533,,Organism,Body condition,Body condition,,0.044520548,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Female,4.3,,,,,,,,,36.01951333,,Organism,Body condition,Body condition,,0.099537037,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.6,,,,,,,,,0,,Organism,Body condition,Body condition,,0.054054054,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.5,,,,,,,,,0,,Organism,Body condition,Body condition,,0.050505051,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.7,,,,,,,,,0,,Organism,Body condition,Body condition,,0.05483871,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.9,,,,,,,,,0,,Organism,Body condition,Body condition,,0.061488673,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.5,,,,,,,,,0,,Organism,Body condition,Body condition,,0.05,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.2,,,,,,,,,0,,Organism,Body condition,Body condition,,0.042105263,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.7,,,,,,,,,0,,Organism,Body condition,Body condition,,0.056291391,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.7,,,,,,,,,0,,Organism,Body condition,Body condition,,0.053291536,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.8,,,,,,,,,0,,Organism,Body condition,Body condition,,0.056782334,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,2.5,,,,,,,,,0,,Organism,Body condition,Body condition,,0.077160494,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.8,,,,,,,,,0,,Organism,Body condition,Body condition,,0.057692308,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.8,,,,,,,,,0,,Organism,Body condition,Body condition,,0.060402685,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.5,,,,,,,,,0,,Organism,Body condition,Body condition,,0.046583851,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.3,,,,,,,,,0,,Organism,Body condition,Body condition,,0.045936396,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.6,,,,,,,,,0,,Organism,Body condition,Body condition,,0.053333333,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.7,,,,,,,,,0,,Organism,Body condition,Body condition,,0.051987768,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.7,,,,,,,,,0,,Organism,Body condition,Body condition,,0.056291391,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.5,,,,,,,,,0,,Organism,Body condition,Body condition,,0.052264808,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.7,,,,,,,,,0,,Organism,Body condition,Body condition,,0.053968254,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.6,,,,,,,,,0,,Organism,Body condition,Body condition,,0.053333333,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.5,,,,,,,,,0,,Organism,Body condition,Body condition,,0.048543689,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.6,,,,,,,,,0,,Organism,Body condition,Body condition,,0.054794521,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.6,,,,,,,,,0,,Organism,Body condition,Body condition,,0.052631579,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.8,,,,,,,,,0,,Organism,Body condition,Body condition,,0.060200669,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.3,,,,,,,,,0,,Organism,Body condition,Body condition,,0.046099291,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.9,,,,,,,,,0,,Organism,Body condition,Body condition,,0.061093248,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,2.1,,,,,,,,,0,,Organism,Body condition,Body condition,,0.065830721,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,2.3,,,,,,,,,0,,Organism,Body condition,Body condition,,0.068862275,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.7,,,,,,,,,0,,Organism,Body condition,Body condition,,0.057239057,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.8,,,,,,,,,0,,Organism,Body condition,Body condition,,0.055045872,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.8,,,,,,,,,0,,Organism,Body condition,Body condition,,0.056603774,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.8,,,,,,,,,0,,Organism,Body condition,Body condition,,0.058064516,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.5,,,,,,,,,0,,Organism,Body condition,Body condition,,0.050167224,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,2.6,,,,,,,,,0,,Organism,Body condition,Body condition,,0.071428571,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.9,,,,,,,,,0,,Organism,Body condition,Body condition,,0.060702875,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.9,,,,,,,,,0,,Organism,Body condition,Body condition,,0.063333333,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.7,,,,,,,,,0,,Organism,Body condition,Body condition,,0.055921053,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.9,,,,,,,,,0,,Organism,Body condition,Body condition,,0.059006211,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,2.2,,,,,,,,,0,,Organism,Body condition,Body condition,,0.0625,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,2.4,,,,,,,,,0,,Organism,Body condition,Body condition,,0.06779661,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.4,,,,,,,,,0,,Organism,Body condition,Body condition,,0.048611111,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,2.2,,,,,,,,,0,,Organism,Body condition,Body condition,,0.067073171,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.6,,,,,,,,,0,,Organism,Body condition,Body condition,,0.056537102,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,2.3,,,,,,,,,0,,Organism,Body condition,Body condition,,0.06969697,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,2.3,,,,,,,,,0,,Organism,Body condition,Body condition,,0.065340909,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.5,,,,,,,,,0,,Organism,Body condition,Body condition,,0.051194539,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.5,,,,,,,,,0,,Organism,Body condition,Body condition,,0.051020408,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,2,,,,,,,,,0,,Organism,Body condition,Body condition,,0.059701493,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.6,,,,,,,,,0,,Organism,Body condition,Body condition,,0.051779935,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.1,,,,,,,,,0,,Organism,Body condition,Body condition,,0.040441176,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.1,,,,,,,,,0,,Organism,Body condition,Body condition,,0.039007092,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.5,,,,,,,,,0,,Organism,Body condition,Body condition,,0.05,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.5,,,,,,,,,0,,Organism,Body condition,Body condition,,0.054744526,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.8,,,,,,,,,0,,Organism,Body condition,Body condition,,0.058252427,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.6,,,,,,,,,0,,Organism,Body condition,Body condition,,0.054237288,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.5,,,,,,,,,0,,Organism,Body condition,Body condition,,0.051546392,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.6,,,,,,,,,0,,Organism,Body condition,Body condition,,0.052287582,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.3,,,,,,,,,0,,Organism,Body condition,Body condition,,0.045774648,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,2.5,,,,,,,,,0,,Organism,Body condition,Body condition,,0.072463768,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,2.1,,,,,,,,,0,,Organism,Body condition,Body condition,,0.068852459,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.7,,,,,,,,,0,,Organism,Body condition,Body condition,,0.053968254,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.3,,,,,,,,,0,,Organism,Body condition,Body condition,,0.04467354,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Female,7,,,,,,,,,0,,Organism,Body condition,Body condition,,0.156599553,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Female,1.3,,,,,,,,,0,,Organism,Body condition,Body condition,,0.045138889,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Female,1.7,,,,,,,,,0,,Organism,Body condition,Body condition,,0.053797468,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Female,1.1,,,,,,,,,0,,Organism,Body condition,Body condition,,0.040441176,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Female,2.1,,,,,,,,,0,,Organism,Body condition,Body condition,,0.063063063,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Female,1.6,,,,,,,,,0,,Organism,Body condition,Body condition,,0.054982818,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Female,1.5,,,,,,,,,0,,Organism,Body condition,Body condition,,0.048859935,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Female,1.7,,,,,,,,,0,,Organism,Body condition,Body condition,,0.056291391,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Female,1.5,,,,,,,,,0,,Organism,Body condition,Body condition,,0.049342105,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Female,2.5,,,,,,,,,0,,Organism,Body condition,Body condition,,0.071428571,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Female,1.8,,,,,,,,,0,,Organism,Body condition,Body condition,,0.057142857,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Female,1.8,,,,,,,,,0,,Organism,Body condition,Body condition,,0.058631922,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Female,1,,,,,,,,,0,,Organism,Body condition,Body condition,,0.036231884,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Female,1.4,,,,,,,,,0,,Organism,Body condition,Body condition,,0.04778157,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Female,3.5,,,,,,,,,0,,Organism,Body condition,Body condition,,0.083333333,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Female,4.5,,,,,,,,,0,,Organism,Body condition,Body condition,,0.109223301,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Female,1.7,,,,,,,,,0,,Organism,Body condition,Body condition,,0.056666667,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Female,2,,,,,,,,,0,,Organism,Body condition,Body condition,,0.060422961,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Female,4.1,,,,,,,,,0,,Organism,Body condition,Body condition,,0.097852029,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Female,4.8,,,,,,,,,0,,Organism,Body condition,Body condition,,0.114832536,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Female,1.3,,,,,,,,,0,,Organism,Body condition,Body condition,,0.045774648,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Female,2.8,,,,,,,,,0,,Organism,Body condition,Body condition,,0.075675676,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Female,1.3,,,,,,,,,0,,Organism,Body condition,Body condition,,0.046428571,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Female,1.2,,,,,,,,,0,,Organism,Body condition,Body condition,,0.044280443,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Female,2,,,,,,,,,0,,Organism,Body condition,Body condition,,0.064102564,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Female,2.1,,,,,,,,,0,,Organism,Body condition,Body condition,,0.063444109,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Female,1.3,,,,,,,,,0,,Organism,Body condition,Body condition,,0.045138889,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Female,1.7,,,,,,,,,0,,Organism,Body condition,Body condition,,0.053797468,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Female,1,,,,,,,,,0,,Organism,Body condition,Body condition,,0.04,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Female,0.9,,,,,,,,,0,,Organism,Body condition,Body condition,,0.034615385,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Female,1.2,,,,,,,,,0,,Organism,Body condition,Body condition,,0.041811847,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Female,1.2,,,,,,,,,0,,Organism,Body condition,Body condition,,0.044444444,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Female,1.7,,,,,,,,,0,,Organism,Body condition,Body condition,,0.055555556,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Female,1.5,,,,,,,,,0,,Organism,Body condition,Body condition,,0.050505051,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Female,1.5,,,,,,,,,0,,Organism,Body condition,Body condition,,0.052447552,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Female,4.2,,,,,,,,,0,,Organism,Body condition,Body condition,,0.104218362,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,2.1,,,,,,,,,36.72856,,Organism,Body condition,Body condition,,0.062130178,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,2,,,,,,,,,37.2315175,,Organism,Body condition,Body condition,,0.0625,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.3,,,,,,,,,36.074345,,Organism,Body condition,Body condition,,0.045774648,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,1.8,,,,,,,,,41.354129,,Organism,Body condition,Body condition,,0.060200669,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,2.3,,,,,,,,,38.17658,,Organism,Body condition,Body condition,,0.066860465,,,
41,Richards-Zawacki,2010,Raw data,Anura,Bufonidae,Atelopus zeteki,Atelopus zeteki,Sensitive,Wild,Wild,Adult,Male,2.6,,,,,,,,,41.36419,,Organism,Body condition,Body condition,,0.071428571,,,
